day,hour,precinct,criminal,traffic,population,age,max_crime,min_crime,max_traffic,min_traffic,max_crime_time,min_crime_time,max_traffic_time,min_traffic_time,max_crime_change,max_traffic_change
0,3,48,55,9,130442,28.9,162.0,35.0,26.0,2.0,14.0,4.0,1.0,10.0,4.63,13.0
0,3,19,72,5502,221922,39.9,266.0,72.0,162269.0,5502.0,12.0,3.0,18.0,3.0,3.69,29.49
0,3,41,39,33,55492,30.3,148.0,21.0,43.0,8.0,18.0,6.0,5.0,9.0,7.05,5.38
0,3,14,129,15284,16368,33.2,253.0,126.0,198038.0,15284.0,10.0,5.0,19.0,3.0,2.01,12.96
0,3,67,73,18,138643,37.8,204.0,41.0,49.0,3.0,19.0,6.0,1.0,11.0,4.98,16.33
0,3,17,114,11346,97402,38.4,180.0,108.0,267591.0,11346.0,12.0,5.0,19.0,3.0,1.67,23.58
0,3,61,29,9,150931,39.9,117.0,23.0,63.0,8.0,12.0,6.0,8.0,11.0,5.09,7.88
0,3,102,37,71,154987,35.5,118.0,24.0,359.0,62.0,19.0,6.0,6.0,2.0,4.92,5.79
0,3,110,100,658,142289,35.8,142.0,59.0,989.0,250.0,16.0,10.0,4.0,20.0,2.41,3.96
0,3,108,90,2651,139088,37.1,153.0,87.0,8844.0,2651.0,7.0,5.0,7.0,3.0,1.76,3.34
0,3,75,73,21,185182,33.0,320.0,60.0,65.0,13.0,19.0,4.0,1.0,11.0,5.33,5.0
0,3,73,45,43,94149,32.3,192.0,32.0,110.0,12.0,16.0,4.0,1.0,12.0,6.0,9.17
0,3,60,31,7,109876,43.7,145.0,18.0,35.0,3.0,0.0,4.0,20.0,17.0,8.06,11.67
0,3,68,16,23,125011,39.4,120.0,10.0,149.0,17.0,17.0,4.0,23.0,11.0,12.0,8.76
0,3,79,31,272,75318,29.1,163.0,18.0,814.0,76.0,21.0,5.0,23.0,16.0,9.06,10.71
0,3,23,68,1814,59777,34.5,221.0,68.0,25869.0,1814.0,19.0,3.0,7.0,3.0,3.25,14.26
0,3,42,35,11,139743,29.4,150.0,18.0,55.0,6.0,15.0,4.0,7.0,12.0,8.33,9.17
0,3,115,146,1052,180562,35.0,231.0,97.0,54393.0,1052.0,0.0,6.0,10.0,3.0,2.38,51.7
0,3,52,47,39,131423,32.3,209.0,45.0,53.0,10.0,19.0,5.0,7.0,13.0,4.64,5.3
0,3,122,17,6,135323,41.4,109.0,17.0,1000.0,2.0,12.0,3.0,4.0,11.0,6.41,500.0
0,3,1,68,4875,88716,34.0,262.0,60.0,90234.0,1000.0,15.0,0.0,19.0,0.0,4.37,90.23
0,3,72,30,88,151258,33.3,91.0,22.0,232.0,42.0,8.0,6.0,23.0,16.0,4.14,5.52
0,3,109,33,69,250162,42.8,169.0,26.0,166.0,52.0,12.0,5.0,16.0,4.0,6.5,3.19
0,3,24,68,3043,124447,43.4,198.0,57.0,40913.0,3043.0,17.0,4.0,18.0,3.0,3.47,13.44
0,3,81,37,470,67371,33.2,123.0,23.0,921.0,37.0,23.0,4.0,0.0,9.0,5.35,24.89
0,3,90,72,4390,124082,30.9,208.0,72.0,10500.0,919.0,0.0,3.0,23.0,10.0,2.89,11.43
0,3,112,14,126,114637,42.1,115.0,11.0,716.0,111.0,0.0,4.0,8.0,4.0,10.45,6.45
0,3,43,56,25,189556,34.2,233.0,46.0,64.0,20.0,15.0,5.0,0.0,12.0,5.07,3.2
0,3,84,64,1106,66385,35.0,198.0,63.0,9502.0,1106.0,14.0,4.0,7.0,3.0,3.14,8.59
0,3,47,53,19,144341,35.6,200.0,38.0,38.0,2.0,15.0,5.0,4.0,11.0,5.26,19.0
0,3,77,33,239,127627,34.2,153.0,22.0,911.0,101.0,21.0,5.0,23.0,11.0,6.95,9.02
0,3,101,17,16,93267,33.3,85.0,13.0,1000.0,1.0,18.0,5.0,4.0,5.0,6.54,1000.0
0,3,83,66,340,135837,30.4,152.0,28.0,802.0,29.0,0.0,6.0,0.0,11.0,5.43,27.66
0,3,113,100,1669,239699,35.9,258.0,89.0,36909.0,1669.0,15.0,4.0,15.0,3.0,2.9,22.11
0,3,120,39,56,172369,35.9,153.0,27.0,247.0,32.0,18.0,5.0,15.0,2.0,5.67,7.72
0,3,70,36,107,162030,34.3,158.0,29.0,476.0,87.0,15.0,4.0,7.0,11.0,5.45,5.47
0,3,69,23,14,88367,37.1,89.0,16.0,35.0,5.0,16.0,5.0,16.0,12.0,5.56,7.0
0,3,66,31,46,164842,27.9,88.0,18.0,118.0,44.0,20.0,6.0,17.0,21.0,4.89,2.68
0,3,114,110,2451,172468,35.1,199.0,91.0,7987.0,1660.0,18.0,5.0,7.0,19.0,2.19,4.81
0,3,76,12,299,42463,36.5,103.0,10.0,4263.0,299.0,12.0,4.0,8.0,3.0,10.3,14.26
0,3,63,25,25,116657,38.6,100.0,18.0,52.0,3.0,18.0,6.0,0.0,9.0,5.56,17.33
0,3,45,31,11,122417,42.9,127.0,14.0,1000.0,1.0,17.0,5.0,6.0,4.0,9.07,1000.0
0,3,106,47,25,137073,38.7,124.0,24.0,101.0,25.0,20.0,6.0,16.0,3.0,5.17,4.04
0,3,10,134,10273,77205,37.1,199.0,108.0,67629.0,8528.0,12.0,6.0,18.0,4.0,1.84,7.93
0,3,78,62,765,73881,35.4,141.0,60.0,6353.0,689.0,14.0,5.0,22.0,4.0,2.35,9.22
0,3,6,128,25847,66772,36.5,178.0,115.0,114054.0,15787.0,17.0,7.0,22.0,5.0,1.55,7.22
0,3,5,66,6185,44898,40.0,249.0,62.0,53922.0,4840.0,15.0,4.0,20.0,5.0,4.02,11.14
0,3,94,67,2027,33351,34.7,122.0,63.0,6684.0,1200.0,16.0,5.0,23.0,5.0,1.94,5.57
0,3,40,52,140,98324,28.7,243.0,31.0,621.0,140.0,15.0,5.0,17.0,3.0,7.84,4.44
0,3,34,44,126,126204,36.3,172.0,25.0,829.0,109.0,0.0,6.0,0.0,5.0,6.88,7.61
0,3,32,33,369,85872,33.7,184.0,24.0,2228.0,369.0,15.0,4.0,7.0,3.0,7.67,6.04
0,3,50,26,10,58653,37.6,84.0,20.0,75.0,10.0,15.0,4.0,0.0,3.0,4.2,7.5
0,3,25,73,818,61031,33.4,183.0,64.0,5975.0,818.0,16.0,5.0,7.0,3.0,2.86,7.3
0,3,18,134,19290,58237,38.1,270.0,117.0,162186.0,19290.0,16.0,5.0,19.0,3.0,2.31,8.41
0,3,20,62,3175,85962,41.8,213.0,61.0,76855.0,3175.0,12.0,4.0,18.0,3.0,3.49,24.21
0,3,111,11,22,119917,43.8,65.0,5.0,85.0,4.0,12.0,4.0,10.0,2.0,13.0,21.25
0,3,107,28,61,93520,37.3,99.0,13.0,193.0,29.0,12.0,5.0,15.0,2.0,7.62,6.66
0,3,30,31,475,63956,34.1,128.0,31.0,2220.0,475.0,15.0,3.0,8.0,3.0,4.13,4.67
0,3,49,20,13,129501,36.0,123.0,16.0,42.0,4.0,19.0,5.0,0.0,5.0,7.69,10.5
0,3,88,62,600,74233,34.1,152.0,8.0,3462.0,403.0,18.0,5.0,23.0,5.0,19.0,8.59
0,3,26,66,1035,65925,30.4,167.0,60.0,8409.0,1035.0,17.0,5.0,17.0,3.0,2.78,8.12
0,3,123,8,5,165632,41.6,67.0,6.0,1000.0,1.0,12.0,4.0,10.0,2.0,11.17,1000.0
0,3,9,116,14693,43022,32.4,203.0,114.0,66407.0,12012.0,18.0,6.0,22.0,5.0,1.78,5.53
0,3,104,31,77,174240,37.3,123.0,29.0,159.0,38.0,18.0,6.0,0.0,12.0,4.24,4.18
0,3,33,26,306,92476,34.6,122.0,26.0,1377.0,306.0,13.0,3.0,7.0,3.0,4.69,4.5
0,3,62,34,22,189076,38.4,127.0,22.0,67.0,3.0,20.0,5.0,16.0,18.0,5.77,22.33
0,3,22,52,540,0,0.0,112.0,51.0,44700.0,540.0,14.0,2.0,15.0,3.0,2.2,82.78
0,3,100,60,1000,28243,45.8,60.0,7.0,1000.0,1.0,3.0,4.0,3.0,1.0,8.57,1000.0
0,4,44,63,98,141055,31.5,229.0,38.0,308.0,51.0,18.0,6.0,7.0,19.0,6.03,6.04
0,4,103,49,30,68981,39.3,181.0,27.0,333.0,13.0,15.0,5.0,16.0,3.0,6.7,25.62
0,4,28,63,1006,50095,34.8,182.0,59.0,6251.0,745.0,15.0,5.0,7.0,3.0,3.08,8.39
0,4,105,31,14,200852,40.1,162.0,30.0,72.0,5.0,12.0,3.0,6.0,3.0,5.4,14.4
0,4,13,128,11519,49348,34.2,256.0,121.0,137063.0,9886.0,12.0,3.0,19.0,3.0,2.12,13.86
0,4,71,49,194,111325,34.3,141.0,24.0,461.0,56.0,18.0,5.0,0.0,11.0,5.88,8.23
0,4,7,72,2862,72789,41.1,165.0,57.0,13099.0,2419.0,20.0,6.0,23.0,5.0,2.89,5.42
0,4,46,45,65,136982,29.9,178.0,40.0,97.0,19.0,16.0,3.0,1.0,14.0,4.45,5.11
0,4,48,35,19,130442,28.9,162.0,35.0,26.0,2.0,14.0,4.0,1.0,10.0,4.63,13.0
0,4,19,119,9524,221922,39.9,266.0,72.0,162269.0,5502.0,12.0,3.0,18.0,3.0,3.69,29.49
0,4,41,28,35,55492,30.3,148.0,21.0,43.0,8.0,18.0,6.0,5.0,9.0,7.05,5.38
0,4,14,145,18857,16368,33.2,253.0,126.0,198038.0,15284.0,10.0,5.0,19.0,3.0,2.01,12.96
0,4,67,54,18,138643,37.8,204.0,41.0,49.0,3.0,19.0,6.0,1.0,11.0,4.98,16.33
0,4,17,112,13544,97402,38.4,180.0,108.0,267591.0,11346.0,12.0,5.0,19.0,3.0,1.67,23.58
0,4,61,28,26,150931,39.9,117.0,23.0,63.0,8.0,12.0,6.0,8.0,11.0,5.09,7.88
0,4,102,50,93,154987,35.5,118.0,24.0,359.0,62.0,19.0,6.0,6.0,2.0,4.92,5.79
0,4,110,112,989,142289,35.8,142.0,59.0,989.0,250.0,16.0,10.0,4.0,20.0,2.41,3.96
0,4,108,91,3750,139088,37.1,153.0,87.0,8844.0,2651.0,7.0,5.0,7.0,3.0,1.76,3.34
0,4,75,60,16,185182,33.0,320.0,60.0,65.0,13.0,19.0,4.0,1.0,11.0,5.33,5.0
0,4,73,32,34,94149,32.3,192.0,32.0,110.0,12.0,16.0,4.0,1.0,12.0,6.0,9.17
0,4,60,18,6,109876,43.7,145.0,18.0,35.0,3.0,0.0,4.0,20.0,17.0,8.06,11.67
0,4,68,10,32,125011,39.4,120.0,10.0,149.0,17.0,17.0,4.0,23.0,11.0,12.0,8.76
0,4,79,31,224,75318,29.1,163.0,18.0,814.0,76.0,21.0,5.0,23.0,16.0,9.06,10.71
0,4,23,68,2938,59777,34.5,221.0,68.0,25869.0,1814.0,19.0,3.0,7.0,3.0,3.25,14.26
0,4,42,18,26,139743,29.4,150.0,18.0,55.0,6.0,15.0,4.0,7.0,12.0,8.33,9.17
0,4,115,165,1732,180562,35.0,231.0,97.0,54393.0,1052.0,0.0,6.0,10.0,3.0,2.38,51.7
0,4,52,54,18,131423,32.3,209.0,45.0,53.0,10.0,19.0,5.0,7.0,13.0,4.64,5.3
0,4,1,66,6088,88716,34.0,262.0,60.0,90234.0,1000.0,15.0,0.0,19.0,0.0,4.37,90.23
0,4,72,42,50,151258,33.3,91.0,22.0,232.0,42.0,8.0,6.0,23.0,16.0,4.14,5.52
0,4,109,29,52,250162,42.8,169.0,26.0,166.0,52.0,12.0,5.0,16.0,4.0,6.5,3.19
0,4,24,57,4492,124447,43.4,198.0,57.0,40913.0,3043.0,17.0,4.0,18.0,3.0,3.47,13.44
0,4,81,23,311,67371,33.2,123.0,23.0,921.0,37.0,23.0,4.0,0.0,9.0,5.35,24.89
0,4,90,82,3552,124082,30.9,208.0,72.0,10500.0,919.0,0.0,3.0,23.0,10.0,2.89,11.43
0,4,112,11,111,114637,42.1,115.0,11.0,716.0,111.0,0.0,4.0,8.0,4.0,10.45,6.45
0,4,43,53,43,189556,34.2,233.0,46.0,64.0,20.0,15.0,5.0,0.0,12.0,5.07,3.2
0,4,84,63,1517,66385,35.0,198.0,63.0,9502.0,1106.0,14.0,4.0,7.0,3.0,3.14,8.59
0,4,47,58,38,144341,35.6,200.0,38.0,38.0,2.0,15.0,5.0,4.0,11.0,5.26,19.0
0,4,77,32,206,127627,34.2,153.0,22.0,911.0,101.0,21.0,5.0,23.0,11.0,6.95,9.02
0,4,83,38,248,135837,30.4,152.0,28.0,802.0,29.0,0.0,6.0,0.0,11.0,5.43,27.66
0,4,113,89,1844,239699,35.9,258.0,89.0,36909.0,1669.0,15.0,4.0,15.0,3.0,2.9,22.11
0,4,120,39,55,172369,35.9,153.0,27.0,247.0,32.0,18.0,5.0,15.0,2.0,5.67,7.72
0,4,70,29,137,162030,34.3,158.0,29.0,476.0,87.0,15.0,4.0,7.0,11.0,5.45,5.47
0,4,69,17,17,88367,37.1,89.0,16.0,35.0,5.0,16.0,5.0,16.0,12.0,5.56,7.0
0,4,66,28,74,164842,27.9,88.0,18.0,118.0,44.0,20.0,6.0,17.0,21.0,4.89,2.68
0,4,114,108,4011,172468,35.1,199.0,91.0,7987.0,1660.0,18.0,5.0,7.0,19.0,2.19,4.81
0,4,76,10,371,42463,36.5,103.0,10.0,4263.0,299.0,12.0,4.0,8.0,3.0,10.3,14.26
0,4,63,29,24,116657,38.6,100.0,18.0,52.0,3.0,18.0,6.0,0.0,9.0,5.56,17.33
0,4,45,16,1,122417,42.9,127.0,14.0,1000.0,1.0,17.0,5.0,6.0,4.0,9.07,1000.0
0,4,106,34,35,137073,38.7,124.0,24.0,101.0,25.0,20.0,6.0,16.0,3.0,5.17,4.04
0,4,10,119,8528,77205,37.1,199.0,108.0,67629.0,8528.0,12.0,6.0,18.0,4.0,1.84,7.93
0,4,78,63,689,73881,35.4,141.0,60.0,6353.0,689.0,14.0,5.0,22.0,4.0,2.35,9.22
0,4,6,127,19275,66772,36.5,178.0,115.0,114054.0,15787.0,17.0,7.0,22.0,5.0,1.55,7.22
0,4,5,62,4866,44898,40.0,249.0,62.0,53922.0,4840.0,15.0,4.0,20.0,5.0,4.02,11.14
0,4,94,73,1801,33351,34.7,122.0,63.0,6684.0,1200.0,16.0,5.0,23.0,5.0,1.94,5.57
0,4,40,32,212,98324,28.7,243.0,31.0,621.0,140.0,15.0,5.0,17.0,3.0,7.84,4.44
0,4,34,74,117,126204,36.3,172.0,25.0,829.0,109.0,0.0,6.0,0.0,5.0,6.88,7.61
0,4,32,24,429,85872,33.7,184.0,24.0,2228.0,369.0,15.0,4.0,7.0,3.0,7.67,6.04
0,4,50,20,19,58653,37.6,84.0,20.0,75.0,10.0,15.0,4.0,0.0,3.0,4.2,7.5
0,4,25,66,967,61031,33.4,183.0,64.0,5975.0,818.0,16.0,5.0,7.0,3.0,2.86,7.3
0,4,100,7,3,28243,45.8,60.0,7.0,1000.0,1.0,3.0,4.0,3.0,1.0,8.57,1000.0
0,4,18,133,21149,58237,38.1,270.0,117.0,162186.0,19290.0,16.0,5.0,19.0,3.0,2.31,8.41
0,4,20,61,4980,85962,41.8,213.0,61.0,76855.0,3175.0,12.0,4.0,18.0,3.0,3.49,24.21
0,4,111,5,23,119917,43.8,65.0,5.0,85.0,4.0,12.0,4.0,10.0,2.0,13.0,21.25
0,4,107,17,59,93520,37.3,99.0,13.0,193.0,29.0,12.0,5.0,15.0,2.0,7.62,6.66
0,4,30,79,645,63956,34.1,128.0,31.0,2220.0,475.0,15.0,3.0,8.0,3.0,4.13,4.67
0,4,49,32,12,129501,36.0,123.0,16.0,42.0,4.0,19.0,5.0,0.0,5.0,7.69,10.5
0,4,88,21,468,74233,34.1,152.0,8.0,3462.0,403.0,18.0,5.0,23.0,5.0,19.0,8.59
0,4,26,64,1241,65925,30.4,167.0,60.0,8409.0,1035.0,17.0,5.0,17.0,3.0,2.78,8.12
0,4,123,6,1,165632,41.6,67.0,6.0,1000.0,1.0,12.0,4.0,10.0,2.0,11.17,1000.0
0,4,9,120,12755,43022,32.4,203.0,114.0,66407.0,12012.0,18.0,6.0,22.0,5.0,1.78,5.53
0,4,104,31,47,174240,37.3,123.0,29.0,159.0,38.0,18.0,6.0,0.0,12.0,4.24,4.18
0,4,33,32,422,92476,34.6,122.0,26.0,1377.0,306.0,13.0,3.0,7.0,3.0,4.69,4.5
0,4,62,25,21,189076,38.4,127.0,22.0,67.0,3.0,20.0,5.0,16.0,18.0,5.77,22.33
0,4,22,51,1030,0,0.0,112.0,51.0,44700.0,540.0,14.0,2.0,15.0,3.0,2.2,82.78
0,4,122,60,1000,135323,41.4,109.0,17.0,1000.0,2.0,12.0,3.0,4.0,11.0,6.41,500.0
0,4,101,60,1000,93267,33.3,85.0,13.0,1000.0,1.0,18.0,5.0,4.0,5.0,6.54,1000.0
0,5,44,42,134,141055,31.5,229.0,38.0,308.0,51.0,18.0,6.0,7.0,19.0,6.03,6.04
0,5,103,27,63,68981,39.3,181.0,27.0,333.0,13.0,15.0,5.0,16.0,3.0,6.7,25.62
0,5,28,59,1822,50095,34.8,182.0,59.0,6251.0,745.0,15.0,5.0,7.0,3.0,3.08,8.39
0,5,105,30,21,200852,40.1,162.0,30.0,72.0,5.0,12.0,3.0,6.0,3.0,5.4,14.4
0,5,13,121,17728,49348,34.2,256.0,121.0,137063.0,9886.0,12.0,3.0,19.0,3.0,2.12,13.86
0,5,71,24,217,111325,34.3,141.0,24.0,461.0,56.0,18.0,5.0,0.0,11.0,5.88,8.23
0,5,7,61,2419,72789,41.1,165.0,57.0,13099.0,2419.0,20.0,6.0,23.0,5.0,2.89,5.42
0,5,46,45,39,136982,29.9,178.0,40.0,97.0,19.0,16.0,3.0,1.0,14.0,4.45,5.11
0,5,48,39,14,130442,28.9,162.0,35.0,26.0,2.0,14.0,4.0,1.0,10.0,4.63,13.0
0,5,19,125,25288,221922,39.9,266.0,72.0,162269.0,5502.0,12.0,3.0,18.0,3.0,3.69,29.49
0,5,41,29,43,55492,30.3,148.0,21.0,43.0,8.0,18.0,6.0,5.0,9.0,7.05,5.38
0,5,14,126,34415,16368,33.2,253.0,126.0,198038.0,15284.0,10.0,5.0,19.0,3.0,2.01,12.96
0,5,67,47,14,138643,37.8,204.0,41.0,49.0,3.0,19.0,6.0,1.0,11.0,4.98,16.33
0,5,17,108,23353,97402,38.4,180.0,108.0,267591.0,11346.0,12.0,5.0,19.0,3.0,1.67,23.58
0,5,61,30,31,150931,39.9,117.0,23.0,63.0,8.0,12.0,6.0,8.0,11.0,5.09,7.88
0,5,102,27,162,154987,35.5,118.0,24.0,359.0,62.0,19.0,6.0,6.0,2.0,4.92,5.79
0,5,110,87,730,142289,35.8,142.0,59.0,989.0,250.0,16.0,10.0,4.0,20.0,2.41,3.96
0,5,108,87,4574,139088,37.1,153.0,87.0,8844.0,2651.0,7.0,5.0,7.0,3.0,1.76,3.34
0,5,75,63,23,185182,33.0,320.0,60.0,65.0,13.0,19.0,4.0,1.0,11.0,5.33,5.0
0,5,73,33,35,94149,32.3,192.0,32.0,110.0,12.0,16.0,4.0,1.0,12.0,6.0,9.17
0,5,60,25,13,109876,43.7,145.0,18.0,35.0,3.0,0.0,4.0,20.0,17.0,8.06,11.67
0,5,68,20,29,125011,39.4,120.0,10.0,149.0,17.0,17.0,4.0,23.0,11.0,12.0,8.76
0,5,79,18,153,75318,29.1,163.0,18.0,814.0,76.0,21.0,5.0,23.0,16.0,9.06,10.71
0,5,23,77,6404,59777,34.5,221.0,68.0,25869.0,1814.0,19.0,3.0,7.0,3.0,3.25,14.26
0,5,42,20,21,139743,29.4,150.0,18.0,55.0,6.0,15.0,4.0,7.0,12.0,8.33,9.17
0,5,115,102,1973,180562,35.0,231.0,97.0,54393.0,1052.0,0.0,6.0,10.0,3.0,2.38,51.7
0,5,52,45,13,131423,32.3,209.0,45.0,53.0,10.0,19.0,5.0,7.0,13.0,4.64,5.3
0,5,122,18,8,135323,41.4,109.0,17.0,1000.0,2.0,12.0,3.0,4.0,11.0,6.41,500.0
0,5,1,107,10592,88716,34.0,262.0,60.0,90234.0,1000.0,15.0,0.0,19.0,0.0,4.37,90.23
0,5,72,38,81,151258,33.3,91.0,22.0,232.0,42.0,8.0,6.0,23.0,16.0,4.14,5.52
0,5,109,26,94,250162,42.8,169.0,26.0,166.0,52.0,12.0,5.0,16.0,4.0,6.5,3.19
0,5,24,117,9910,124447,43.4,198.0,57.0,40913.0,3043.0,17.0,4.0,18.0,3.0,3.47,13.44
0,5,81,28,145,67371,33.2,123.0,23.0,921.0,37.0,23.0,4.0,0.0,9.0,5.35,24.89
0,5,90,73,1524,124082,30.9,208.0,72.0,10500.0,919.0,0.0,3.0,23.0,10.0,2.89,11.43
0,5,112,16,358,114637,42.1,115.0,11.0,716.0,111.0,0.0,4.0,8.0,4.0,10.45,6.45
0,5,43,46,31,189556,34.2,233.0,46.0,64.0,20.0,15.0,5.0,0.0,12.0,5.07,3.2
0,5,84,63,2983,66385,35.0,198.0,63.0,9502.0,1106.0,14.0,4.0,7.0,3.0,3.14,8.59
0,5,47,38,23,144341,35.6,200.0,38.0,38.0,2.0,15.0,5.0,4.0,11.0,5.26,19.0
0,5,77,22,214,127627,34.2,153.0,22.0,911.0,101.0,21.0,5.0,23.0,11.0,6.95,9.02
0,5,101,13,1,93267,33.3,85.0,13.0,1000.0,1.0,18.0,5.0,4.0,5.0,6.54,1000.0
0,5,83,35,92,135837,30.4,152.0,28.0,802.0,29.0,0.0,6.0,0.0,11.0,5.43,27.66
0,5,113,133,14953,239699,35.9,258.0,89.0,36909.0,1669.0,15.0,4.0,15.0,3.0,2.9,22.11
0,5,120,27,87,172369,35.9,153.0,27.0,247.0,32.0,18.0,5.0,15.0,2.0,5.67,7.72
0,5,70,37,216,162030,34.3,158.0,29.0,476.0,87.0,15.0,4.0,7.0,11.0,5.45,5.47
0,5,69,16,8,88367,37.1,89.0,16.0,35.0,5.0,16.0,5.0,16.0,12.0,5.56,7.0
0,5,66,23,107,164842,27.9,88.0,18.0,118.0,44.0,20.0,6.0,17.0,21.0,4.89,2.68
0,5,114,91,4879,172468,35.1,199.0,91.0,7987.0,1660.0,18.0,5.0,7.0,19.0,2.19,4.81
0,5,76,59,885,42463,36.5,103.0,10.0,4263.0,299.0,12.0,4.0,8.0,3.0,10.3,14.26
0,5,63,21,27,116657,38.6,100.0,18.0,52.0,3.0,18.0,6.0,0.0,9.0,5.56,17.33
0,5,45,14,2,122417,42.9,127.0,14.0,1000.0,1.0,17.0,5.0,6.0,4.0,9.07,1000.0
0,5,106,37,27,137073,38.7,124.0,24.0,101.0,25.0,20.0,6.0,16.0,3.0,5.17,4.04
0,5,10,114,8591,77205,37.1,199.0,108.0,67629.0,8528.0,12.0,6.0,18.0,4.0,1.84,7.93
0,5,78,60,1133,73881,35.4,141.0,60.0,6353.0,689.0,14.0,5.0,22.0,4.0,2.35,9.22
0,5,6,117,15787,66772,36.5,178.0,115.0,114054.0,15787.0,17.0,7.0,22.0,5.0,1.55,7.22
0,5,5,66,4840,44898,40.0,249.0,62.0,53922.0,4840.0,15.0,4.0,20.0,5.0,4.02,11.14
0,5,94,63,1200,33351,34.7,122.0,63.0,6684.0,1200.0,16.0,5.0,23.0,5.0,1.94,5.57
0,5,40,31,259,98324,28.7,243.0,31.0,621.0,140.0,15.0,5.0,17.0,3.0,7.84,4.44
0,5,34,38,109,126204,36.3,172.0,25.0,829.0,109.0,0.0,6.0,0.0,5.0,6.88,7.61
0,5,32,70,631,85872,33.7,184.0,24.0,2228.0,369.0,15.0,4.0,7.0,3.0,7.67,6.04
0,5,50,32,16,58653,37.6,84.0,20.0,75.0,10.0,15.0,4.0,0.0,3.0,4.2,7.5
0,5,25,64,1458,61031,33.4,183.0,64.0,5975.0,818.0,16.0,5.0,7.0,3.0,2.86,7.3
0,5,18,117,21508,58237,38.1,270.0,117.0,162186.0,19290.0,16.0,5.0,19.0,3.0,2.31,8.41
0,5,20,112,10279,85962,41.8,213.0,61.0,76855.0,3175.0,12.0,4.0,18.0,3.0,3.49,24.21
0,5,111,8,41,119917,43.8,65.0,5.0,85.0,4.0,12.0,4.0,10.0,2.0,13.0,21.25
0,5,107,13,83,93520,37.3,99.0,13.0,193.0,29.0,12.0,5.0,15.0,2.0,7.62,6.66
0,5,30,76,882,63956,34.1,128.0,31.0,2220.0,475.0,15.0,3.0,8.0,3.0,4.13,4.67
0,5,49,16,4,129501,36.0,123.0,16.0,42.0,4.0,19.0,5.0,0.0,5.0,7.69,10.5
0,5,88,8,403,74233,34.1,152.0,8.0,3462.0,403.0,18.0,5.0,23.0,5.0,19.0,8.59
0,5,26,60,1585,65925,30.4,167.0,60.0,8409.0,1035.0,17.0,5.0,17.0,3.0,2.78,8.12
0,5,123,7,4,165632,41.6,67.0,6.0,1000.0,1.0,12.0,4.0,10.0,2.0,11.17,1000.0
0,5,9,116,12012,43022,32.4,203.0,114.0,66407.0,12012.0,18.0,6.0,22.0,5.0,1.78,5.53
0,5,104,31,45,174240,37.3,123.0,29.0,159.0,38.0,18.0,6.0,0.0,12.0,4.24,4.18
0,5,33,78,517,92476,34.6,122.0,26.0,1377.0,306.0,13.0,3.0,7.0,3.0,4.69,4.5
0,5,62,22,12,189076,38.4,127.0,22.0,67.0,3.0,20.0,5.0,16.0,18.0,5.77,22.33
0,5,22,52,3504,0,0.0,112.0,51.0,44700.0,540.0,14.0,2.0,15.0,3.0,2.2,82.78
0,5,100,60,1000,28243,45.8,60.0,7.0,1000.0,1.0,3.0,4.0,3.0,1.0,8.57,1000.0
0,6,44,38,208,141055,31.5,229.0,38.0,308.0,51.0,18.0,6.0,7.0,19.0,6.03,6.04
0,6,103,34,177,68981,39.3,181.0,27.0,333.0,13.0,15.0,5.0,16.0,3.0,6.7,25.62
0,6,28,72,3399,50095,34.8,182.0,59.0,6251.0,745.0,15.0,5.0,7.0,3.0,3.08,8.39
0,6,105,39,72,200852,40.1,162.0,30.0,72.0,5.0,12.0,3.0,6.0,3.0,5.4,14.4
0,6,13,122,45309,49348,34.2,256.0,121.0,137063.0,9886.0,12.0,3.0,19.0,3.0,2.12,13.86
0,6,71,35,246,111325,34.3,141.0,24.0,461.0,56.0,18.0,5.0,0.0,11.0,5.88,8.23
0,6,7,57,3488,72789,41.1,165.0,57.0,13099.0,2419.0,20.0,6.0,23.0,5.0,2.89,5.42
0,6,46,49,63,136982,29.9,178.0,40.0,97.0,19.0,16.0,3.0,1.0,14.0,4.45,5.11
0,6,48,43,15,130442,28.9,162.0,35.0,26.0,2.0,14.0,4.0,1.0,10.0,4.63,13.0
0,6,19,119,75459,221922,39.9,266.0,72.0,162269.0,5502.0,12.0,3.0,18.0,3.0,3.69,29.49
0,6,41,21,20,55492,30.3,148.0,21.0,43.0,8.0,18.0,6.0,5.0,9.0,7.05,5.38
0,6,14,141,100607,16368,33.2,253.0,126.0,198038.0,15284.0,10.0,5.0,19.0,3.0,2.01,12.96
0,6,67,41,13,138643,37.8,204.0,41.0,49.0,3.0,19.0,6.0,1.0,11.0,4.98,16.33
0,6,17,117,61126,97402,38.4,180.0,108.0,267591.0,11346.0,12.0,5.0,19.0,3.0,1.67,23.58
0,6,61,23,35,150931,39.9,117.0,23.0,63.0,8.0,12.0,6.0,8.0,11.0,5.09,7.88
0,6,102,24,359,154987,35.5,118.0,24.0,359.0,62.0,19.0,6.0,6.0,2.0,4.92,5.79
0,6,110,81,812,142289,35.8,142.0,59.0,989.0,250.0,16.0,10.0,4.0,20.0,2.41,3.96
0,6,108,136,8086,139088,37.1,153.0,87.0,8844.0,2651.0,7.0,5.0,7.0,3.0,1.76,3.34
0,6,75,69,30,185182,33.0,320.0,60.0,65.0,13.0,19.0,4.0,1.0,11.0,5.33,5.0
