day,hour,precinct,criminal,traffic
2,10,114,109,3133
2,10,76,26,1454
2,10,63,64,10
2,10,45,77,5
2,10,106,56,50
2,10,10,48,57171
2,10,78,45,912
2,10,6,51,70490
2,10,5,73,28116
2,10,94,47,1516
2,10,40,146,157
2,10,34,74,110
2,10,32,66,501
2,10,50,56,37
2,10,25,128,1799
2,10,18,116,115088
2,10,20,68,61585
2,10,111,53,29
2,10,107,68,59
2,10,30,55,1028
2,10,49,80,13
2,10,88,45,488
2,10,26,48,4173
2,10,123,33,1
2,10,9,72,37445
2,10,104,90,61
2,10,33,58,895
2,10,62,70,6
2,10,22,7,29148
2,10,100,10,1000
2,11,44,179,61
2,11,103,121,99
2,11,28,54,2395
2,11,105,92,16
2,11,13,99,99932
2,11,71,91,59
2,11,7,39,4368
2,11,46,132,19
2,11,48,107,6
2,11,19,80,148051
2,11,41,112,10
2,11,14,146,167535
2,11,67,115,12
2,11,17,48,204614
2,11,61,83,24
2,11,102,56,211
2,11,110,68,245
2,11,108,46,4053
2,11,75,214,20
2,11,73,124,22
2,11,60,81,30
2,11,68,61,45
2,11,79,91,94
2,11,23,83,20861
2,11,42,113,21
2,11,115,75,39102
2,11,52,159,15
2,11,122,80,12
2,11,1,106,72410
2,11,72,89,78
2,11,109,93,97
2,11,24,58,34290
2,11,81,83,59
2,11,90,76,880
2,11,112,58,172
2,11,43,132,37
2,11,84,104,3649
2,11,47,128,5
2,11,77,85,91
2,11,101,65,13
2,11,83,65,45
2,11,113,111,17065
2,11,120,107,110
2,11,70,99,87
2,11,69,53,8
2,11,66,63,67
2,11,114,109,2569
2,11,76,42,996
2,11,63,59,13
2,11,45,67,15
2,11,106,77,34
2,11,10,44,55008
2,11,78,59,684
2,11,6,48,64852
2,11,5,68,30934
2,11,94,52,1367
2,11,40,160,175
2,11,34,61,114
2,11,32,67,490
2,11,50,51,53
2,11,25,103,1823
2,11,100,49,2
2,11,18,114,114401
2,11,20,55,62484
2,11,111,31,22
2,11,107,62,65
2,11,30,63,954
2,11,49,87,14
2,11,88,50,370
2,11,26,42,5234
2,11,123,30,9
2,11,9,62,32493
2,11,104,80,52
2,11,33,46,846
2,11,62,76,8
2,11,22,11,32358
2,12,44,222,88
2,12,103,154,113
2,12,28,89,2549
2,12,105,139,22
2,12,13,169,104525
2,12,71,132,58
2,12,7,53,4162
2,12,46,165,14
2,12,48,155,3
2,12,19,162,149907
2,12,41,154,8
2,12,14,225,168302
2,12,67,135,5
2,12,17,80,215076
2,12,61,99,34
2,12,102,106,190
2,12,110,108,256
2,12,108,77,3619
2,12,75,260,27
2,12,73,181,18
2,12,60,144,26
2,12,68,121,42
2,12,79,130,85
2,12,23,116,20180
2,12,42,133,30
2,12,115,118,35239
2,12,52,208,23
2,12,122,123,17
2,12,1,178,75636
2,12,72,96,70
2,12,109,132,121
2,12,24,97,35172
2,12,81,95,50
2,12,90,113,1041
2,12,112,86,191
2,12,43,200,25
2,12,84,146,3786
2,12,47,123,11
2,12,77,121,86
2,12,101,76,4
2,12,83,100,46
2,12,113,141,17880
2,12,120,159,107
2,12,70,142,118
2,12,69,62,11
2,12,66,104,53
2,12,114,172,2315
2,12,76,37,864
2,12,63,84,18
2,12,45,108,7
2,12,106,125,63
2,12,10,90,57309
2,12,78,76,833
2,12,6,78,68045
2,12,5,94,34454
2,12,94,72,1329
2,12,40,221,194
2,12,34,76,150
2,12,32,93,544
2,12,50,80,18
2,12,25,104,2208
2,12,100,47,7
2,12,18,168,117275
2,12,20,115,66182
2,12,111,89,25
2,12,107,100,64
2,12,30,71,1043
2,12,49,122,15
2,12,88,71,390
2,12,26,60,6935
2,12,123,66,2
2,12,9,83,31529
2,12,104,125,74
2,12,33,76,1004
2,12,62,123,11
2,12,22,8,37092
2,13,44,197,103
2,13,103,179,131
2,13,28,91,2815
2,13,105,115,37
2,13,13,136,105430
2,13,71,115,57
2,13,7,45,4002
2,13,46,138,13
2,13,48,135,9
2,13,19,102,143504
2,13,41,134,15
2,13,14,228,161908
2,13,67,126,5
2,13,17,52,211406
2,13,61,92,44
2,13,102,86,261
2,13,110,99,237
2,13,108,79,3899
2,13,75,245,32
2,13,73,143,8
2,13,60,104,10
2,13,68,86,51
2,13,79,107,88
2,13,23,116,18665
2,13,42,125,20
2,13,115,68,34859
2,13,52,188,23
2,13,122,77,13
2,13,1,142,73696
2,13,72,92,70
2,13,109,131,97
2,13,24,85,32543
2,13,81,86,53
2,13,90,114,1096
2,13,112,59,250
2,13,43,154,36
2,13,84,120,3707
2,13,47,122,10
2,13,77,107,112
2,13,101,55,7
2,13,83,100,41
2,13,113,142,25531
2,13,120,122,126
2,13,70,104,110
2,13,69,89,19
2,13,66,60,57
2,13,114,126,2479
2,13,76,42,671
2,13,63,72,30
2,13,45,105,14
2,13,106,80,47
2,13,10,67,56846
2,13,78,65,866
2,13,6,62,68367
2,13,5,95,35260
2,13,94,56,1391
2,13,40,251,237
2,13,34,74,152
2,13,32,124,577
2,13,50,52,39
2,13,25,104,2273
2,13,100,37,5
2,13,18,148,117843
2,13,20,80,64929
2,13,111,43,29
2,13,107,60,63
2,13,30,81,956
2,13,49,97,19
2,13,88,68,453
2,13,26,47,6457
2,13,123,45,9
2,13,9,73,31187
2,13,104,97,79
2,13,33,56,996
2,13,62,87,7
2,13,22,7,36159
2,14,44,212,56
2,14,103,170,236
2,14,28,113,2780
2,14,105,124,42
2,14,13,165,108576
2,14,71,111,87
2,14,7,77,4530
2,14,46,177,35
2,14,48,163,10
2,14,19,148,147858
2,14,41,172,12
2,14,14,253,161374
2,14,67,140,16
2,14,17,59,214480
2,14,61,119,34
2,14,102,92,341
2,14,110,105,300
2,14,108,75,4003
2,14,75,344,32
2,14,73,189,8
2,14,60,117,15
2,14,68,83,36
2,14,79,127,100
2,14,23,110,19632
2,14,42,147,15
2,14,115,98,37572
2,14,52,230,12
2,14,122,89,11
2,14,1,155,74872
2,14,72,92,67
2,14,109,168,174
2,14,24,89,35696
2,14,81,117,64
2,14,90,129,1170
2,14,112,65,241
2,14,43,220,28
2,14,84,144,3500
2,14,47,134,13
2,14,77,126,89
2,14,101,80,11
2,14,83,82,67
2,14,113,143,31201
2,14,120,140,160
2,14,70,136,106
2,14,69,72,7
2,14,66,78,98
2,14,114,153,2484
2,14,76,43,586
2,14,63,84,17
2,14,45,124,18
2,14,106,121,86
2,14,10,79,55526
2,14,78,63,747
2,14,6,82,72053
2,14,5,104,37331
2,14,94,45,1367
2,14,40,289,195
2,14,34,78,129
2,14,32,117,576
2,14,50,72,17
2,14,25,153,2495
2,14,100,48,7
2,14,18,161,119077
2,14,20,89,66284
2,14,111,42,20
2,14,107,97,65
2,14,30,78,894
2,14,49,122,17
2,14,88,86,422
2,14,26,66,6258
2,14,123,61,4
2,14,9,98,31999
2,14,104,111,57
2,14,33,58,842
2,14,62,112,14
2,14,22,8,39162
2,15,44,215,71
2,15,103,213,277
2,15,28,111,2296
2,15,105,123,32
2,15,13,170,98617
2,15,71,141,61
2,15,7,86,4128
2,15,46,198,11
2,15,48,172,16
2,15,19,135,149290
2,15,41,169,20
2,15,14,252,139164
2,15,67,155,17
2,15,17,50,185950
2,15,61,106,31
2,15,102,107,330
2,15,110,136,306
2,15,108,100,3748
2,15,75,303,37
2,15,73,215,13
2,15,60,124,12
2,15,68,102,59
2,15,79,152,94
2,15,23,118,19686
2,15,42,161,3
2,15,115,114,37968
2,15,52,215,13
2,15,122,86,6
2,15,1,157,64559
2,15,72,113,87
2,15,109,142,139
2,15,24,98,39594
2,15,81,113,41
2,15,90,116,1092
2,15,112,80,254
2,15,43,243,20
2,15,84,122,3235
2,15,47,199,19
2,15,77,106,102
2,15,101,77,8
2,15,83,90,29
2,15,113,156,32531
2,15,120,151,180
2,15,70,183,117
2,15,69,94,23
2,15,66,70,95
2,15,114,172,2362
2,15,76,42,587
2,15,63,103,19
2,15,45,117,8
2,15,106,100,98
2,15,10,75,52332
2,15,78,94,932
2,15,6,95,66297
2,15,5,156,33883
2,15,94,53,1353
2,15,40,311,240
2,15,34,99,136
2,15,32,116,480
2,15,50,99,39
2,15,25,145,2341
2,15,100,56,5
2,15,18,165,108417
2,15,20,104,67805
2,15,111,46,56
2,15,107,104,106
2,15,30,90,797
2,15,49,161,6
2,15,88,84,381
2,15,26,63,6479
2,15,123,49,3
2,15,9,97,29712
2,15,104,129,73
2,15,33,55,759
2,15,62,140,24
2,15,22,10,45181
2,16,44,238,83
2,16,103,213,286
2,16,28,118,2268
2,16,105,137,33
2,16,13,140,78956
2,16,71,130,82
2,16,7,70,3406
2,16,46,205,18
2,16,48,144,13
2,16,19,124,119630
2,16,41,148,27
2,16,14,263,103007
2,16,67,176,19
2,16,17,53,143634
2,16,61,84,47
2,16,102,92,321
2,16,110,150,282
2,16,108,74,3705
2,16,75,258,25
2,16,73,214,21
2,16,60,92,13
2,16,68,93,101
2,16,79,125,53
2,16,23,151,16859
2,16,42,145,20
2,16,115,98,38154
2,16,52,242,15
2,16,122,71,2
2,16,1,156,48552
2,16,72,98,59
2,16,109,136,138
2,16,24,78,34003
2,16,81,117,34
2,16,90,147,750
2,16,112,73,217
2,16,43,208,29
2,16,84,130,2359
2,16,47,143,8
2,16,77,94,86
2,16,101,69,12
2,16,83,129,26
2,16,113,129,32085
2,16,120,133,145
2,16,70,131,114
2,16,69,89,11
2,16,66,78,108
2,16,114,147,1877
2,16,76,49,450
2,16,63,104,19
2,16,45,127,2
2,16,106,86,113
2,16,10,65,42310
2,16,78,96,789
2,16,6,95,53309
2,16,5,117,28635
2,16,94,60,1228
2,16,40,243,342
2,16,34,81,107
2,16,32,111,584
2,16,50,96,37
2,16,25,170,2234
2,16,100,56,13
2,16,18,148,87568
2,16,20,94,58859
2,16,111,45,54
2,16,107,96,138
2,16,30,94,647
2,16,49,128,15
2,16,88,74,334
2,16,26,53,5717
2,16,123,34,12
2,16,9,102,25020
2,16,104,101,99
2,16,33,63,487
2,16,62,109,57
2,16,22,14,35399
2,17,44,254,191
2,17,103,202,222
2,17,28,104,4736
2,17,105,127,23
2,17,13,150,104557
2,17,71,132,82
2,17,7,65,5165
2,17,46,170,44
2,17,48,138,11
2,17,19,119,159887
2,17,41,161,19
2,17,14,300,113714
2,17,67,174,24
2,17,17,48,196916
2,17,61,116,36
2,17,102,89,278
2,17,110,130,396
2,17,108,84,4766
2,17,75,280,47
2,17,73,186,11
2,17,60,98,14
2,17,68,76,41
2,17,79,148,80
2,17,23,154,24845
2,17,42,123,26
2,17,115,148,42953
2,17,52,234,40
2,17,122,64,4
2,17,1,132,65464
2,17,72,80,94
2,17,109,145,116
2,17,24,92,41670
2,17,81,131,68
2,17,90,125,1232
2,17,112,63,194
2,17,43,212,41
2,17,84,116,4294
2,17,47,154,16
2,17,77,132,119
2,17,101,97,9
2,17,83,127,34
2,17,113,132,30496
2,17,120,136,122
2,17,70,146,162
2,17,69,72,5
2,17,66,93,143
2,17,114,154,2151
2,17,76,59,784
2,17,63,90,33
2,17,45,135,12
2,17,106,112,77
2,17,10,68,49843
2,17,78,93,1241
2,17,6,97,68330
2,17,5,89,37905
2,17,94,64,1716
2,17,40,227,660
2,17,34,100,113
2,17,32,117,1396
2,17,50,82,51
2,17,25,162,4013
2,17,100,45,15
2,17,18,173,108246
2,17,20,93,72181
2,17,111,52,14
2,17,107,77,73
2,17,30,81,924
2,17,49,140,16
2,17,88,78,458
2,17,26,54,9404
2,17,123,52,3
2,17,9,83,34669
2,17,104,139,61
2,17,33,84,910
2,17,62,112,22
2,17,22,9,41750
2,18,44,240,119
2,18,103,201,226
2,18,28,108,4771
2,18,105,153,28
2,18,13,153,136936
2,18,71,127,111
2,18,7,92,7437
2,18,46,220,84
2,18,48,150,9
2,18,19,125,186321
2,18,41,145,18
2,18,14,270,149955
2,18,67,170,16
2,18,17,64,248146
2,18,61,107,29
2,18,102,114,214
2,18,110,165,253
2,18,108,73,4133
2,18,75,321,44
2,18,73,224,29
2,18,60,114,13
2,18,68,74,49
2,18,79,157,138
2,18,23,152,26645
2,18,42,146,13
2,18,115,149,39580
2,18,52,219,21
2,18,122,95,2
2,18,1,131,83180
2,18,72,108,95
2,18,109,145,76
2,18,24,104,48142
2,18,81,103,84
2,18,90,103,2343
2,18,112,88,240
2,18,43,226,64
2,18,84,109,6743
2,18,47,160,32
2,18,77,135,166
2,18,101,80,13
2,18,83,124,75
2,18,113,126,28393
2,18,120,147,115
2,18,70,128,159
2,18,69,83,20
2,18,66,104,104
2,18,114,167,2107
2,18,76,43,1063
2,18,63,101,18
2,18,45,147,26
2,18,106,98,54
2,18,10,60,71643
2,18,78,81,1897
2,18,6,90,97157
2,18,5,73,48844
2,18,94,78,2364
2,18,40,211,449
2,18,34,90,203
2,18,32,124,1213
2,18,50,103,35
2,18,25,161,3954
2,18,100,30,1
2,18,18,165,159838
2,18,20,74,88005
2,18,111,48,22
2,18,107,98,30
2,18,30,77,1477
2,18,49,146,18
2,18,88,82,924
2,18,26,58,8268
2,18,9,101,47908
2,18,104,107,115
2,18,33,78,1063
2,18,62,114,13
2,18,22,6,39969
2,18,123,10,1000
2,19,44,227,115
2,19,103,194,143
2,19,28,91,3751
2,19,105,147,26
2,19,13,127,160062
2,19,71,144,134
2,19,7,42,9979
2,19,46,181,47
2,19,48,124,19
2,19,19,102,174117
2,19,41,157,30
2,19,14,190,182203
2,19,67,192,28
2,19,17,50,263496
2,19,61,119,32
2,19,102,101,238
2,19,110,142,261
2,19,108,74,3811
2,19,75,313,61
2,19,73,201,16
2,19,60,122,25
2,19,68,83,85
2,19,79,143,284
2,19,23,152,23672
2,19,42,163,9
2,19,115,142,38378
2,19,52,239,30
2,19,122,101,5
2,19,1,90,97103
2,19,72,98,109
2,19,109,132,116
2,19,24,89,44009
2,19,81,118,157
2,19,90,105,3503
2,19,112,49,195
2,19,43,200,73
2,19,84,100,7550
2,19,47,131,12
2,19,77,114,248
2,19,101,96,8
2,19,83,107,147
2,19,113,151,28590
2,19,120,101,97
2,19,70,142,173
2,19,69,94,13
2,19,66,75,94
2,19,114,142,2123
2,19,76,39,1266
2,19,63,85,17
2,19,45,109,16
2,19,106,119,43
2,19,10,69,83016
2,19,78,72,2632
2,19,6,77,118106
2,19,5,62,59270
2,19,94,63,3071
2,19,40,218,320
2,19,34,92,325
2,19,32,106,924
2,19,50,97,78
2,19,25,146,3335
2,19,100,47,6
2,19,18,180,179256
2,19,20,82,85483
2,19,111,55,28
2,19,107,86,53
2,19,30,63,1346
2,19,49,120,16
2,19,88,88,1237
2,19,26,68,7356
2,19,123,41,5
2,19,9,104,60557
2,19,104,110,91
2,19,33,61,1035
2,19,62,114,20
2,19,22,3,33742
2,20,44,203,118
2,20,103,151,138
2,20,28,98,3628
2,20,105,137,31
2,20,13,123,160868
2,20,71,125,176
2,20,7,59,11982
2,20,46,189,46
2,20,48,131,9
2,20,19,85,141864
2,20,41,149,35
2,20,14,183,178799
2,20,67,204,16
2,20,17,35,259638
2,20,61,113,25
2,20,102,91,221
2,20,110,110,315
2,20,108,66,4096
2,20,75,347,43
2,20,73,185,21
2,20,60,121,4
2,20,68,80,55
2,20,79,133,416
2,20,23,127,18078
2,20,42,157,19
2,20,115,132,36551
2,20,52,221,25
2,20,122,92,21
2,20,1,81,98758
2,20,72,91,175
2,20,109,127,122
2,20,24,89,34267
2,20,81,140,210
2,20,90,80,4956
2,20,112,52,283
2,20,43,237,59
2,20,84,61,8734
2,20,47,150,29
2,20,77,137,313
2,20,101,80,11
2,20,83,104,281
2,20,113,146,31822
2,20,120,162,123
2,20,70,133,156
2,20,69,93,19
2,20,66,83,118
2,20,114,140,2494
2,20,76,49,1472
2,20,63,88,16
2,20,45,126,27
2,20,106,85,40
2,20,10,51,77090
2,20,78,59,3589
2,20,6,52,125030
2,20,5,45,62303
2,20,94,65,3642
2,20,40,207,243
2,20,34,73,373
2,20,32,131,919
2,20,50,82,59
2,20,25,217,2922
2,20,100,50,1
2,20,18,118,169206
2,20,20,50,71424
2,20,111,40,32
2,20,107,76,56
2,20,30,72,1226
2,20,49,127,16
2,20,88,92,1868
2,20,26,55,7109
2,20,123,44,4
2,20,9,105,67678
2,20,104,110,126
2,20,33,69,1116
2,20,62,96,14
2,20,22,7,25211
2,21,44,199,230
2,21,103,124,130
2,21,28,74,4233
2,21,105,116,28
2,21,13,88,156962
2,21,71,115,262
2,21,7,59,15726
2,21,46,175,75
2,21,48,148,16
2,21,19,63,129166
2,21,41,128,21
2,21,14,129,180041
2,21,67,167,29
2,21,17,28,263641
2,21,61,97,29
2,21,102,97,209
2,21,110,100,428
2,21,108,61,4099
2,21,75,349,51
2,21,73,173,44
2,21,60,115,10
2,21,68,77,139
2,21,79,110,614
2,21,23,105,15623
2,21,42,141,15
2,21,115,124,39862
2,21,52,189,41
2,21,122,84,4
2,21,1,49,100202
2,21,72,83,132
2,21,109,113,103
2,21,24,60,30734
2,21,81,101,349
2,21,90,73,6716
2,21,112,62,300
2,21,43,211,63
2,21,84,61,9501
2,21,47,162,27
2,21,77,148,571
2,21,101,105,13
2,21,83,108,336
2,21,113,132,31416
2,21,120,112,111
2,21,70,120,192
2,21,69,82,28
2,21,66,70,113
2,21,114,117,3011
2,21,76,38,1640
2,21,63,100,25
2,21,45,98,20
2,21,106,119,58
2,21,10,50,75999
2,21,78,52,5294
2,21,6,53,132389
2,21,5,35,65001
2,21,94,43,4693
2,21,40,209,318
2,21,34,61,477
2,21,32,115,972
2,21,50,72,104
2,21,25,116,2665
2,21,100,41,3
2,21,18,93,174981
2,21,20,49,79115
2,21,111,38,57
2,21,107,69,65
2,21,30,79,1522
2,21,49,119,12
2,21,88,65,2583
2,21,26,44,6908
2,21,123,45,4
2,21,9,97,83618
2,21,104,89,115
2,21,33,56,1397
2,21,62,90,31
2,21,22,2,22389
2,22,44,204,172
2,22,103,122,114
2,22,28,69,4240
2,22,105,105,26
2,22,13,89,141316
2,22,71,114,397
2,22,7,51,19886
2,22,46,150,77
2,22,48,118,15
2,22,19,51,105621
2,22,41,104,34
2,22,14,112,166438
2,22,67,183,18
2,22,17,34,238902
2,22,61,121,31
2,22,102,95,188
2,22,110,80,490
2,22,108,68,4316
2,22,75,273,32
2,22,73,117,78
2,22,60,104,25
2,22,68,67,190
2,22,79,122,952
2,22,23,93,13304
2,22,42,130,18
2,22,115,120,35465
2,22,52,177,42
2,22,122,80,11
2,22,1,41,98092
2,22,72,64,245
2,22,109,126,87
2,22,24,52,26744
2,22,81,85,536
2,22,90,73,9923
2,22,112,30,371
2,22,43,228,66
2,22,84,37,11201
2,22,47,171,11
2,22,77,106,880
2,22,101,81,23
2,22,83,97,497
2,22,113,139,28700
2,22,120,111,95
2,22,70,120,253
2,22,69,76,19
2,22,66,73,123
2,22,114,123,3725
2,22,76,29,2285
2,22,63,64,37
2,22,45,73,27
2,22,106,121,51
2,22,10,43,71902
2,22,78,44,7881
2,22,6,60,129093
2,22,5,45,65401
2,22,94,54,6730
2,22,40,175,321
2,22,34,68,523
2,22,32,98,1080
2,22,50,76,109
2,22,25,91,2744
2,22,18,75,181341
2,22,20,38,77967
2,22,111,45,59
2,22,107,94,65
2,22,30,45,1534
2,22,49,105,23
2,22,88,59,4061
2,22,26,41,5951
2,22,123,51,4
2,22,9,82,93131
2,22,104,96,149
2,22,33,48,1489
2,22,62,82,41
2,22,22,5,17380
2,22,100,10,1000
2,23,44,162,241
2,23,103,97,90
2,23,28,57,3894
2,23,105,105,18
2,23,13,73,121902
2,23,71,111,542
2,23,7,42,21061
2,23,46,126,111
2,23,48,106,48
2,23,19,50,69402
2,23,41,86,33
2,23,14,92,147344
2,23,67,181,37
2,23,17,31,169263
2,23,61,71,50
2,23,102,75,217
2,23,110,76,669
2,23,108,53,4693
2,23,75,264,57
2,23,73,131,81
2,23,60,97,23
2,23,68,58,164
2,23,79,81,1452
2,23,23,68,9854
2,23,42,104,20
2,23,115,98,36140
2,23,52,140,94
2,23,122,50,10
2,23,1,47,72317
2,23,72,74,310
2,23,109,89,101
2,23,24,46,19575
2,23,81,82,869
2,23,90,71,13552
2,23,112,33,465
2,23,43,151,70
2,23,84,43,11195
2,23,47,130,39
2,23,77,118,1171
2,23,101,61,13
2,23,83,86,763
2,23,113,124,28550
2,23,120,109,88
2,23,70,87,307
2,23,69,61,18
2,23,66,74,96
2,23,114,117,4343
2,23,76,33,2372
2,23,63,60,69
2,23,45,84,12
2,23,106,88,54
2,23,10,56,59184
2,23,78,32,7909
2,23,6,65,129172
2,23,5,35,60843
2,23,94,55,9101
2,23,40,162,373
2,23,34,64,578
2,23,32,98,1117
2,23,50,81,115
2,23,25,73,2379
2,23,100,40,4
2,23,18,68,154708
2,23,20,35,47927
2,23,111,36,36
2,23,107,62,88
2,23,30,61,1511
2,23,49,87,32
2,23,88,45,4735
2,23,26,26,4962
2,23,123,35,9
2,23,9,87,91746
2,23,104,164,182
2,23,33,44,1452
2,23,62,62,36
2,23,22,6,11775
3,0,44,154,124
3,0,103,93,84
3,0,28,45,2785
3,0,105,75,21
3,0,13,86,79162
3,0,71,113,508
3,0,7,64,18773
3,0,46,111,89
3,0,48,98,37
3,0,19,71,37897
3,0,41,84,39
3,0,14,87,102342
3,0,67,160,18
3,0,17,40,101957
3,0,61,82,53
3,0,102,73,250
3,0,110,97,738
3,0,108,63,4496
3,0,75,251,44
3,0,73,143,86
3,0,60,95,28
3,0,68,61,157
3,0,79,95,1268
3,0,23,66,6087
3,0,42,99,18
3,0,115,108,17649
3,0,52,114,43
3,0,122,57,9
3,0,1,42,46369
3,0,72,81,293
3,0,109,90,119
3,0,24,68,12323
3,0,81,77,916
3,0,90,119,12967
3,0,112,54,513
3,0,43,167,51
3,0,84,86,7626
3,0,47,162,24
3,0,77,83,1112
3,0,101,51,8
3,0,83,101,821
3,0,113,111,22792
3,0,120,102,78
3,0,70,96,330
3,0,69,57,18
3,0,66,77,74
3,0,114,147,4567
3,0,76,44,1427
3,0,63,65,40
3,0,45,77,17
3,0,106,73,60
3,0,10,53,40587
3,0,78,41,5402
3,0,6,88,105952
3,0,5,34,43172
3,0,94,66,8494
3,0,40,150,308
3,0,34,116,508
3,0,32,75,1005
3,0,50,56,71
3,0,25,83,1969
3,0,100,40,2
3,0,18,85,101693
3,0,20,63,25526
3,0,111,56,59
3,0,107,76,87
3,0,30,49,1393
3,0,49,104,38
3,0,88,50,3529
3,0,26,45,3645
3,0,123,36,8
3,0,9,84,70153
3,0,104,79,148
3,0,33,73,1273
3,0,62,101,33
3,0,22,2,5610
3,1,44,102,190
3,1,103,74,59
3,1,28,40,1848
3,1,105,64,22
3,1,13,52,44327
3,1,71,56,404
3,1,7,41,13089
3,1,46,72,87
3,1,48,78,30
3,1,19,32,20048
3,1,41,51,28
3,1,14,57,57767
3,1,67,107,35
3,1,17,17,57029
3,1,61,38,37
3,1,102,59,230
3,1,110,58,919
3,1,108,38,4434
3,1,75,156,43
3,1,73,79,70
3,1,60,60,21
3,1,68,51,153
3,1,79,54,907
3,1,23,51,3875
3,1,42,65,16
3,1,115,88,6611
3,1,52,77,53
3,1,122,42,11
3,1,1,41,26068
3,1,72,52,219
3,1,109,56,60
3,1,24,37,8209
3,1,81,58,897
3,1,90,88,9413
3,1,112,19,443
3,1,43,93,54
3,1,84,24,4281
3,1,47,102,36
3,1,77,66,703
3,1,101,46,5
3,1,83,60,717
3,1,113,76,10638
3,1,120,70,62
3,1,70,68,320
3,1,69,57,23
3,1,66,43,74
3,1,114,91,4503
3,1,76,23,873
3,1,63,47,45
3,1,45,54,16
3,1,106,71,71
3,1,10,49,27360
3,1,78,22,3246
3,1,6,75,72465
3,1,5,26,26680
3,1,94,46,5781
3,1,40,134,349
3,1,34,50,282
3,1,32,66,765
3,1,50,47,81
3,1,25,42,1617
3,1,100,21,3
3,1,18,76,59319
3,1,20,21,13046
3,1,111,23,32
3,1,107,58,98
3,1,30,37,1137
3,1,49,49,18
3,1,88,33,1953
3,1,26,31,2744
3,1,123,34,3
3,1,9,71,46140
3,1,104,79,123
3,1,33,33,854
3,1,62,46,30
3,1,22,0,2479
3,2,44,82,144
3,2,103,45,32
3,2,28,26,1326
3,2,105,51,16
3,2,13,50,25413
3,2,71,32,243
3,2,7,41,8918
3,2,46,83,85
3,2,48,48,17
3,2,19,32,11428
3,2,41,47,32
3,2,14,53,35120
3,2,67,67,33
3,2,17,18,32379
3,2,61,39,20
3,2,102,50,137
3,2,110,60,984
3,2,108,46,3547
3,2,75,108,41
3,2,73,49,67
3,2,60,35,8
3,2,68,33,132
3,2,79,46,575
3,2,23,43,2727
3,2,42,49,20
3,2,115,91,2539
3,2,52,51,55
3,2,122,33,11
3,2,1,41,14919
3,2,72,52,116
3,2,109,60,79
3,2,24,28,4942
3,2,81,44,680
3,2,90,55,6781
3,2,112,23,257
3,2,43,77,55
3,2,84,14,2254
3,2,47,68,18
3,2,77,55,464
3,2,83,48,574
3,2,113,38,3322
3,2,120,41,54
3,2,70,33,225
3,2,69,23,15
3,2,66,27,62
3,2,114,101,3429
3,2,76,15,444
3,2,63,30,56
3,2,45,34,13
3,2,106,64,53
3,2,10,47,23545
3,2,78,26,1859
3,2,6,56,52414
3,2,5,32,16434
3,2,94,17,3881
3,2,40,85,263
3,2,34,50,242
3,2,32,41,608
3,2,50,36,38
3,2,25,43,1072
3,2,100,23,1
3,2,18,46,35188
3,2,20,19,6184
3,2,111,24,21
3,2,107,51,55
3,2,30,29,890
3,2,49,42,12
3,2,88,18,984
3,2,26,22,1733
3,2,123,21,7
3,2,9,41,29326
3,2,104,39,70
3,2,33,26,567
3,2,62,30,26
3,2,22,1,1164
3,2,101,10,1000
3,3,44,31,106
3,3,103,41,33
3,3,28,23,960
3,3,105,45,9
3,3,13,47,13930
3,3,71,21,170
3,3,7,28,5726
3,3,46,45,57
3,3,48,55,14
3,3,19,18,7936
3,3,41,40,32
3,3,14,49,20349
3,3,67,63,19
3,3,17,17,19464
3,3,61,33,24
3,3,102,38,81
3,3,110,44,662
3,3,108,51,2997
3,3,75,79,19
3,3,73,44,46
3,3,60,30,25
3,3,68,19,82
3,3,79,25,419
3,3,23,17,2213
3,3,42,35,14
3,3,115,73,1142
3,3,52,51,25
3,3,122,21,2
3,3,1,33,8875
3,3,72,49,95
3,3,109,50,54
3,3,24,31,3440
3,3,81,32,592
3,3,90,45,4970
3,3,112,21,128
3,3,43,81,49
3,3,84,14,1374
3,3,47,54,22
3,3,77,48,270
3,3,101,27,4
3,3,83,38,429
3,3,113,36,1306
3,3,120,38,27
3,3,70,43,135
3,3,69,34,34
3,3,66,25,45
3,3,114,86,2643
3,3,76,21,299
3,3,63,32,12
3,3,45,30,8
3,3,106,35,37
3,3,10,41,21240
3,3,78,18,915
3,3,6,61,33939
3,3,5,23,10904
3,3,94,24,2689
3,3,40,49,160
3,3,34,51,116
3,3,32,32,397
3,3,50,19,29
3,3,25,23,803
3,3,100,12,1
3,3,18,47,24680
3,3,20,12,3815
3,3,111,25,43
3,3,107,32,67
3,3,30,32,574
3,3,49,32,13
3,3,88,18,484
3,3,26,12,1195
3,3,123,8,2
3,3,9,45,18861
3,3,104,41,69
3,3,33,29,293
3,3,62,26,21
3,3,22,0,726
3,4,44,48,90
3,4,103,27,29
3,4,28,7,1195
3,4,105,31,18
3,4,13,30,12458
3,4,71,32,141
3,4,7,16,3903
3,4,46,27,58
3,4,48,33,3
3,4,19,20,10165
3,4,41,32,11
3,4,14,27,20777
3,4,67,48,13
3,4,17,12,18475
3,4,61,29,31
3,4,102,26,72
3,4,110,49,762
3,4,108,62,3586
3,4,75,67,17
3,4,73,26,31
3,4,60,37,17
3,4,68,22,56
3,4,79,25,250
3,4,23,18,3324
3,4,42,28,16
3,4,115,73,1547
