,day,hour,precinct,sum
10011,5,10,103,113
10012,5,10,28,54
10013,5,10,105,92
10014,5,10,13,55
10015,5,10,71,69
10016,5,10,7,36
10017,5,10,46,84
10018,5,10,48,102
10019,5,10,19,75
10020,5,10,41,87
10021,5,10,14,98
10022,5,10,67,105
10023,5,10,17,26
10024,5,10,61,61
10025,5,10,102,66
10026,5,10,110,53
10027,5,10,108,52
10028,5,10,75,175
10029,5,10,73,125
10030,5,10,60,65
10031,5,10,68,48
10032,5,10,79,102
10033,5,10,121,71
10034,5,10,23,59
10035,5,10,42,83
10036,5,10,115,91
10037,5,10,52,98
10038,5,10,122,99
10039,5,10,1,78
10040,5,10,72,39
10041,5,10,109,101
10042,5,10,24,63
10043,5,10,81,62
10044,5,10,90,59
10045,5,10,112,38
10046,5,10,43,102
10047,5,10,84,46
10048,5,10,47,87
10049,5,10,77,93
10050,5,10,101,46
10051,5,10,83,77
10052,5,10,113,91
10053,5,10,120,82
10054,5,10,70,76
10055,5,10,69,62
10056,5,10,66,52
10057,5,10,114,84
10058,5,10,76,41
10059,5,10,63,58
10060,5,10,45,63
10061,5,10,106,75
10062,5,10,10,39
10063,5,10,78,36
10064,5,10,6,36
10065,5,10,5,47
10066,5,10,94,31
10067,5,10,40,145
10068,5,10,34,51
10069,5,10,32,54
10070,5,10,50,49
10071,5,10,25,92
10072,5,10,100,31
10073,5,10,18,73
10074,5,10,20,50
10075,5,10,111,31
10076,5,10,107,53
10077,5,10,30,61
10078,5,10,49,61
10079,5,10,88,45
10080,5,10,26,27
10081,5,10,123,34
10082,5,10,9,56
10083,5,10,104,70
10084,5,10,33,32
10085,5,10,62,67
10086,5,10,22,6
10087,5,11,44,131
10088,5,11,103,110
10089,5,11,28,60
10090,5,11,105,92
10091,5,11,13,77
10092,5,11,71,68
10093,5,11,7,51
10094,5,11,46,117
10095,5,11,48,114
10096,5,11,19,81
10097,5,11,41,109
10098,5,11,14,131
10099,5,11,67,96
10100,5,11,17,43
10101,5,11,61,53
10102,5,11,102,54
10103,5,11,110,85
10104,5,11,108,63
10105,5,11,75,178
10106,5,11,73,95
10107,5,11,60,60
10108,5,11,68,50
10109,5,11,79,96
10110,5,11,121,71
10111,5,11,23,62
10112,5,11,42,78
10113,5,11,115,68
10114,5,11,52,108
10115,5,11,122,105
10116,5,11,1,66
10117,5,11,72,80
10118,5,11,109,103
10119,5,11,24,56
10120,5,11,81,96
10121,5,11,90,60
10122,5,11,112,52
10123,5,11,43,150
10124,5,11,84,47
10125,5,11,47,97
10126,5,11,77,87
10127,5,11,101,42
10128,5,11,83,72
10129,5,11,113,90
10130,5,11,120,79
10131,5,11,70,73
10132,5,11,69,65
10133,5,11,66,38
10134,5,11,114,88
10135,5,11,76,27
10136,5,11,63,66
10137,5,11,45,55
10138,5,11,106,68
10139,5,11,10,44
10140,5,11,78,43
10141,5,11,6,48
10142,5,11,5,54
10143,5,11,94,45
10144,5,11,40,130
10145,5,11,34,52
10146,5,11,32,67
10147,5,11,50,40
10148,5,11,25,82
10149,5,11,100,39
10150,5,11,18,82
10151,5,11,20,57
10152,5,11,111,34
10153,5,11,107,33
10154,5,11,30,64
10155,5,11,49,84
10156,5,11,88,62
10157,5,11,26,21
10158,5,11,123,29
10159,5,11,9,43
10160,5,11,104,75
10161,5,11,33,33
10162,5,11,62,72
10163,5,11,22,4
10164,5,12,44,169
10165,5,12,103,142
10166,5,12,28,80
10167,5,12,105,135
10168,5,12,13,130
10169,5,12,71,76
10170,5,12,7,35
10171,5,12,46,151
10172,5,12,48,115
10173,5,12,19,136
10174,5,12,41,139
10175,5,12,14,159
10176,5,12,67,136
10177,5,12,17,56
10178,5,12,61,84
10179,5,12,102,122
10180,5,12,110,95
10181,5,12,108,81
10182,5,12,75,260
10183,5,12,73,153
10184,5,12,60,82
10185,5,12,68,67
10186,5,12,79,114
10187,5,12,121,103
10188,5,12,23,77
10189,5,12,42,108
10190,5,12,115,104
10191,5,12,52,158
10192,5,12,122,122
10193,5,12,1,112
10194,5,12,72,76
10195,5,12,109,144
10196,5,12,24,83
10197,5,12,81,103
10198,5,12,90,77
10199,5,12,112,70
10200,5,12,43,176
10201,5,12,84,79
10202,5,12,47,119
10203,5,12,77,107
10204,5,12,101,74
10205,5,12,83,103
10206,5,12,113,143
10207,5,12,120,153
10208,5,12,70,128
10209,5,12,69,62
10210,5,12,66,67
10211,5,12,114,134
10212,5,12,76,42
10213,5,12,63,88
10214,5,12,45,110
10215,5,12,106,94
10216,5,12,10,65
10217,5,12,78,71
10218,5,12,6,67
10219,5,12,5,65
10220,5,12,94,62
10221,5,12,40,168
10222,5,12,34,87
10223,5,12,32,89
10224,5,12,50,66
10225,5,12,25,110
10226,5,12,100,38
10227,5,12,18,112
10228,5,12,20,88
10229,5,12,111,43
10230,5,12,107,73
10231,5,12,30,74
10232,5,12,49,95
10233,5,12,88,58
10234,5,12,26,33
10235,5,12,123,50
10236,5,12,9,81
10237,5,12,104,118
10238,5,12,33,49
10239,5,12,62,96
10240,5,12,22,9
10241,5,13,44,136
10242,5,13,103,109
10243,5,13,28,74
10244,5,13,105,92
10245,5,13,13,116
10246,5,13,71,90
10247,5,13,7,45
10248,5,13,46,137
10249,5,13,48,85
10250,5,13,19,94
10251,5,13,41,115
10252,5,13,14,193
10253,5,13,67,129
10254,5,13,17,29
10255,5,13,61,72
10256,5,13,102,51
10257,5,13,110,93
10258,5,13,108,53
10259,5,13,75,224
10260,5,13,73,139
10261,5,13,60,107
10262,5,13,68,61
10263,5,13,79,115
10264,5,13,121,115
10265,5,13,23,99
10266,5,13,42,104
10267,5,13,115,89
10268,5,13,52,122
10269,5,13,122,117
10270,5,13,1,100
10271,5,13,72,67
10272,5,13,109,135
10273,5,13,24,72
10274,5,13,81,62
10275,5,13,90,80
10276,5,13,112,40
10277,5,13,43,154
10278,5,13,84,68
10279,5,13,47,90
10280,5,13,77,90
10281,5,13,101,63
10282,5,13,83,77
10283,5,13,113,109
10284,5,13,120,109
10285,5,13,70,105
10286,5,13,69,57
10287,5,13,66,41
10288,5,13,114,86
10289,5,13,76,39
10290,5,13,63,64
10291,5,13,45,87
10292,5,13,106,58
10293,5,13,10,45
10294,5,13,78,65
10295,5,13,6,54
10296,5,13,5,69
10297,5,13,94,55
10298,5,13,40,162
10299,5,13,34,58
10300,5,13,32,75
10301,5,13,50,50
10302,5,13,25,102
10303,5,13,100,27
10304,5,13,18,114
10305,5,13,20,69
10306,5,13,111,28
10307,5,13,107,60
10308,5,13,30,66
10309,5,13,49,70
10310,5,13,88,43
10311,5,13,26,40
10312,5,13,123,40
10313,5,13,9,80
10314,5,13,104,88
10315,5,13,33,49
10316,5,13,62,88
10317,5,13,22,7
10318,5,14,44,141
10319,5,14,103,154
10320,5,14,28,78
10321,5,14,105,84
10322,5,14,13,112
10323,5,14,71,97
10324,5,14,7,47
10325,5,14,46,133
10326,5,14,48,99
10327,5,14,19,113
10328,5,14,41,131
10329,5,14,14,244
10330,5,14,67,131
10331,5,14,17,40
10332,5,14,61,54
10333,5,14,102,67
10334,5,14,110,117
10335,5,14,108,50
10336,5,14,75,230
10337,5,14,73,163
10338,5,14,60,101
10339,5,14,68,89
10340,5,14,79,94
10341,5,14,121,106
10342,5,14,23,67
10343,5,14,42,95
10344,5,14,115,94
10345,5,14,52,169
10346,5,14,122,107
10347,5,14,1,110
10348,5,14,72,86
10349,5,14,109,118
10350,5,14,24,63
10351,5,14,81,82
10352,5,14,90,84
10353,5,14,112,62
10354,5,14,43,170
10355,5,14,84,83
10356,5,14,47,124
10357,5,14,77,92
10358,5,14,101,64
10359,5,14,83,82
10360,5,14,113,109
10361,5,14,120,108
10362,5,14,70,115
10363,5,14,69,86
10364,5,14,66,46
10365,5,14,114,125
10366,5,14,76,42
10367,5,14,63,85
10368,5,14,45,91
10369,5,14,106,79
10370,5,14,10,60
10371,5,14,78,81
10372,5,14,6,66
10373,5,14,5,78
10374,5,14,94,40
10375,5,14,40,161
10376,5,14,34,56
10377,5,14,32,87
10378,5,14,50,54
10379,5,14,25,111
10380,5,14,100,46
10381,5,14,18,132
10382,5,14,20,92
10383,5,14,111,26
10384,5,14,107,55
10385,5,14,30,57
10386,5,14,49,96
10387,5,14,88,47
10388,5,14,26,47
10389,5,14,123,45
10390,5,14,9,80
10391,5,14,104,82
10392,5,14,33,50
10393,5,14,62,76
10394,5,14,22,13
10395,5,15,44,161
10396,5,15,103,154
10397,5,15,28,95
10398,5,15,105,85
10399,5,15,13,125
10400,5,15,71,103
10401,5,15,7,52
10402,5,15,46,157
10403,5,15,48,90
10404,5,15,19,110
10405,5,15,41,132
10406,5,15,14,244
10407,5,15,67,146
10408,5,15,17,50
10409,5,15,61,95
10410,5,15,102,93
10411,5,15,110,123
10412,5,15,108,58
10413,5,15,75,248
10414,5,15,73,156
10415,5,15,60,105
10416,5,15,68,75
10417,5,15,79,96
10418,5,15,121,138
10419,5,15,23,103
10420,5,15,42,114
10421,5,15,115,119
10422,5,15,52,183
10423,5,15,122,94
10424,5,15,1,114
10425,5,15,72,82
10426,5,15,109,130
10427,5,15,24,85
10428,5,15,81,94
10429,5,15,90,113
10430,5,15,112,78
10431,5,15,43,177
10432,5,15,84,90
10433,5,15,47,124
10434,5,15,77,100
10435,5,15,101,70
10436,5,15,83,107
10437,5,15,113,118
10438,5,15,120,103
10439,5,15,70,115
10440,5,15,69,91
10441,5,15,66,67
10442,5,15,114,135
10443,5,15,76,39
10444,5,15,63,91
10445,5,15,45,101
10446,5,15,106,88
10447,5,15,10,46
10448,5,15,78,63
10449,5,15,6,71
10450,5,15,5,69
10451,5,15,94,59
10452,5,15,40,169
10453,5,15,34,73
10454,5,15,32,89
10455,5,15,50,76
10456,5,15,25,116
10457,5,15,100,37
10458,5,15,18,140
10459,5,15,20,83
10460,5,15,111,54
10461,5,15,107,66
10462,5,15,30,70
10463,5,15,49,89
10464,5,15,88,67
10465,5,15,26,36
10466,5,15,123,41
10467,5,15,9,80
10468,5,15,104,107
10469,5,15,33,50
10470,5,15,62,102
10471,5,15,22,15
10472,5,16,44,220
10473,5,16,103,141
10474,5,16,28,104
10475,5,16,105,99
10476,5,16,13,128
10477,5,16,71,95
10478,5,16,7,48
10479,5,16,46,156
10480,5,16,48,128
10481,5,16,19,90
10482,5,16,41,102
10483,5,16,14,250
10484,5,16,67,147
10485,5,16,17,34
10486,5,16,61,96
10487,5,16,102,73
10488,5,16,110,118
10489,5,16,108,72
10490,5,16,75,289
10491,5,16,73,162
10492,5,16,60,90
10493,5,16,68,93
10494,5,16,79,107
10495,5,16,121,141
10496,5,16,23,111
10497,5,16,42,123
10498,5,16,115,90
10499,5,16,52,196
10500,5,16,122,91
10501,5,16,1,112
10502,5,16,72,72
10503,5,16,109,124
10504,5,16,24,89
10505,5,16,81,85
10506,5,16,90,96
10507,5,16,112,75
10508,5,16,43,191
10509,5,16,84,89
10510,5,16,47,134
10511,5,16,77,100
10512,5,16,101,91
10513,5,16,83,97
10514,5,16,113,110
10515,5,16,120,115
10516,5,16,70,123
10517,5,16,69,69
10518,5,16,66,59
10519,5,16,114,118
10520,5,16,76,29
10521,5,16,63,79
10522,5,16,45,103
10523,5,16,106,105
10524,5,16,10,52
10525,5,16,78,72
10526,5,16,6,79
10527,5,16,5,92
10528,5,16,94,56
10529,5,16,40,174
10530,5,16,34,69
10531,5,16,32,97
10532,5,16,50,101
10533,5,16,25,121
10534,5,16,100,53
10535,5,16,18,162
10536,5,16,20,73
10537,5,16,111,47
10538,5,16,107,68
10539,5,16,30,92
10540,5,16,49,102
10541,5,16,88,65
10542,5,16,26,46
10543,5,16,123,45
10544,5,16,9,103
10545,5,16,104,118
10546,5,16,33,57
10547,5,16,62,91
10548,5,16,22,8
10549,5,17,44,219
10550,5,17,103,144
10551,5,17,28,101
10552,5,17,105,111
10553,5,17,13,134
10554,5,17,71,111
10555,5,17,7,60
10556,5,17,46,187
10557,5,17,48,127
10558,5,17,19,119
10559,5,17,41,115
10560,5,17,14,267
10561,5,17,67,164
10562,5,17,17,37
10563,5,17,61,92
10564,5,17,102,94
10565,5,17,110,132
10566,5,17,108,49
10567,5,17,75,263
10568,5,17,73,153
10569,5,17,60,109
10570,5,17,68,72
10571,5,17,79,111
10572,5,17,121,125
10573,5,17,23,123
10574,5,17,42,139
10575,5,17,115,103
10576,5,17,52,226
10577,5,17,122,84
10578,5,17,1,103
10579,5,17,72,77
10580,5,17,109,151
10581,5,17,24,78
10582,5,17,81,118
10583,5,17,90,97
10584,5,17,112,65
10585,5,17,43,173
10586,5,17,84,81
10587,5,17,47,118
10588,5,17,77,109
10589,5,17,101,70
10590,5,17,83,109
10591,5,17,113,114
10592,5,17,120,110
10593,5,17,70,104
10594,5,17,69,79
10595,5,17,66,46
10596,5,17,114,161
10597,5,17,76,45
10598,5,17,63,89
10599,5,17,45,130
10600,5,17,106,112
10601,5,17,10,57
10602,5,17,78,77
10603,5,17,6,77
10604,5,17,5,94
10605,5,17,94,65
10606,5,17,40,186
10607,5,17,34,80
10608,5,17,32,115
10609,5,17,50,82
10610,5,17,25,129
10611,5,17,100,47
10612,5,17,18,161
10613,5,17,20,67
10614,5,17,111,54
10615,5,17,107,69
10616,5,17,30,70
10617,5,17,49,128
10618,5,17,88,61
10619,5,17,26,50
10620,5,17,123,50
10621,5,17,9,102
10622,5,17,104,132
10623,5,17,33,55
10624,5,17,62,97
10625,5,17,22,10
10626,5,18,44,225
10627,5,18,103,150
10628,5,18,28,83
10629,5,18,105,125
10630,5,18,13,116
10631,5,18,71,129
10632,5,18,7,50
10633,5,18,46,212
10634,5,18,48,114
10635,5,18,19,94
10636,5,18,41,106
10637,5,18,14,240
10638,5,18,67,141
10639,5,18,17,39
10640,5,18,61,109
10641,5,18,102,98
10642,5,18,110,144
10643,5,18,108,52
10644,5,18,75,293
10645,5,18,73,167
10646,5,18,60,92
10647,5,18,68,91
10648,5,18,79,120
10649,5,18,121,134
10650,5,18,23,127
10651,5,18,42,139
10652,5,18,115,118
10653,5,18,52,169
10654,5,18,122,81
10655,5,18,1,100
10656,5,18,72,73
10657,5,18,109,129
10658,5,18,24,94
10659,5,18,81,92
10660,5,18,90,84
10661,5,18,112,74
10662,5,18,43,217
10663,5,18,84,80
10664,5,18,47,117
10665,5,18,77,127
10666,5,18,101,70
10667,5,18,83,111
10668,5,18,113,131
10669,5,18,120,115
10670,5,18,70,135
10671,5,18,69,77
10672,5,18,66,53
10673,5,18,114,155
10674,5,18,76,36
10675,5,18,63,100
10676,5,18,45,115
10677,5,18,106,102
10678,5,18,10,69
10679,5,18,78,64
10680,5,18,6,82
10681,5,18,5,77
10682,5,18,94,60
10683,5,18,40,178
10684,5,18,34,90
10685,5,18,32,105
10686,5,18,50,82
10687,5,18,25,124
10688,5,18,100,46
10689,5,18,18,154
10690,5,18,20,69
10691,5,18,111,48
10692,5,18,107,78
10693,5,18,30,57
10694,5,18,49,125
10695,5,18,88,53
10696,5,18,26,45
10697,5,18,123,38
10698,5,18,9,97
10699,5,18,104,113
10700,5,18,33,62
10701,5,18,62,103
10702,5,18,22,7
10703,5,19,44,232
10704,5,19,103,118
10705,5,19,28,91
10706,5,19,105,100
10707,5,19,13,140
10708,5,19,71,126
10709,5,19,7,67
10710,5,19,46,203
10711,5,19,48,129
10712,5,19,19,84
10713,5,19,41,110
10714,5,19,14,224
10715,5,19,67,145
10716,5,19,17,43
10717,5,19,61,111
10718,5,19,102,95
10719,5,19,110,124
10720,5,19,108,77
10721,5,19,75,282
10722,5,19,73,147
10723,5,19,60,114
10724,5,19,68,70
10725,5,19,79,113
10726,5,19,121,130
10727,5,19,23,106
10728,5,19,42,120
10729,5,19,115,122
10730,5,19,52,214
10731,5,19,122,103
10732,5,19,1,103
10733,5,19,72,76
10734,5,19,109,138
10735,5,19,24,70
10736,5,19,81,128
10737,5,19,90,100
10738,5,19,112,60
10739,5,19,43,213
10740,5,19,84,69
10741,5,19,47,134
10742,5,19,77,130
10743,5,19,101,90
10744,5,19,83,121
10745,5,19,113,139
10746,5,19,120,128
10747,5,19,70,138
10748,5,19,69,80
10749,5,19,66,67
10750,5,19,114,127
10751,5,19,76,38
10752,5,19,63,94
10753,5,19,45,100
10754,5,19,106,105
10755,5,19,10,55
10756,5,19,78,69
10757,5,19,6,75
10758,5,19,5,56
10759,5,19,94,49
10760,5,19,40,188
10761,5,19,34,81
10762,5,19,32,128
10763,5,19,50,61
10764,5,19,25,137
10765,5,19,100,44
10766,5,19,18,155
10767,5,19,20,68
10768,5,19,111,55
10769,5,19,107,72
10770,5,19,30,80
10771,5,19,49,119
10772,5,19,88,81
10773,5,19,26,46
10774,5,19,123,53
10775,5,19,9,109
10776,5,19,104,93
10777,5,19,33,70
10778,5,19,62,110
10779,5,19,22,8
10780,5,20,44,219
10781,5,20,103,137
10782,5,20,28,87
10783,5,20,105,138
10784,5,20,13,93
10785,5,20,71,136
10786,5,20,7,74
10787,5,20,46,205
10788,5,20,48,182
10789,5,20,19,88
10790,5,20,41,113
10791,5,20,14,221
10792,5,20,67,195
10793,5,20,17,40
10794,5,20,61,118
10795,5,20,102,106
10796,5,20,110,137
10797,5,20,108,60
10798,5,20,75,324
10799,5,20,73,199
10800,5,20,60,97
10801,5,20,68,90
10802,5,20,79,118
10803,5,20,121,133
10804,5,20,23,126
10805,5,20,42,158
10806,5,20,115,113
10807,5,20,52,227
10808,5,20,122,106
10809,5,20,1,62
10810,5,20,72,86
10811,5,20,109,137
10812,5,20,24,84
10813,5,20,81,113
10814,5,20,90,110
10815,5,20,112,64
10816,5,20,43,271
10817,5,20,84,53
10818,5,20,47,176
10819,5,20,77,138
10820,5,20,101,60
10821,5,20,83,118
10822,5,20,113,146
10823,5,20,120,129
10824,5,20,70,145
10825,5,20,69,89
10826,5,20,66,51
10827,5,20,114,143
10828,5,20,76,51
10829,5,20,63,94
10830,5,20,45,99
10831,5,20,106,116
10832,5,20,10,39
10833,5,20,78,49
10834,5,20,6,86
10835,5,20,5,61
10836,5,20,94,65
10837,5,20,40,198
10838,5,20,34,86
10839,5,20,32,125
10840,5,20,50,87
10841,5,20,25,130
10842,5,20,100,42
10843,5,20,18,157
10844,5,20,20,62
10845,5,20,111,40
10846,5,20,107,87
10847,5,20,30,55
10848,5,20,49,131
10849,5,20,88,68
10850,5,20,26,51
10851,5,20,123,53
10852,5,20,9,123
10853,5,20,104,115
10854,5,20,33,71
10855,5,20,62,100
10856,5,20,22,14
10857,5,21,44,215
10858,5,21,103,127
10859,5,21,28,86
10860,5,21,105,136
10861,5,21,13,97
10862,5,21,71,132
10863,5,21,7,56
10864,5,21,46,196
10865,5,21,48,169
10866,5,21,19,66
10867,5,21,41,111
10868,5,21,14,187
10869,5,21,67,176
10870,5,21,17,33
10871,5,21,61,102
10872,5,21,102,111
10873,5,21,110,130
10874,5,21,108,62
10875,5,21,75,278
10876,5,21,73,166
10877,5,21,60,108
10878,5,21,68,94
10879,5,21,79,109
10880,5,21,121,125
10881,5,21,23,120
10882,5,21,42,138
10883,5,21,115,120
10884,5,21,52,174
10885,5,21,122,82
10886,5,21,1,53
10887,5,21,72,87
10888,5,21,109,125
10889,5,21,24,86
10890,5,21,81,115
10891,5,21,90,101
10892,5,21,112,48
10893,5,21,43,238
10894,5,21,84,45
10895,5,21,47,186
10896,5,21,77,120
10897,5,21,101,62
10898,5,21,83,98
10899,5,21,113,168
10900,5,21,120,119
10901,5,21,70,137
10902,5,21,69,74
10903,5,21,66,102
10904,5,21,114,157
10905,5,21,76,44
10906,5,21,63,89
10907,5,21,45,109
10908,5,21,106,94
10909,5,21,10,47
10910,5,21,78,56
10911,5,21,6,65
10912,5,21,5,56
10913,5,21,94,58
10914,5,21,40,201
10915,5,21,34,86
10916,5,21,32,147
10917,5,21,50,91
10918,5,21,25,103
10919,5,21,100,51
10920,5,21,18,123
10921,5,21,20,54
10922,5,21,111,40
10923,5,21,107,64
10924,5,21,30,70
10925,5,21,49,121
10926,5,21,88,74
10927,5,21,26,52
10928,5,21,123,34
10929,5,21,9,85
10930,5,21,104,111
10931,5,21,33,70
10932,5,21,62,69
10933,5,21,22,5
10934,5,22,44,203
10935,5,22,103,118
10936,5,22,28,70
10937,5,22,105,101
10938,5,22,13,80
10939,5,22,71,134
10940,5,22,7,64
10941,5,22,46,168
10942,5,22,48,170
10943,5,22,19,64
10944,5,22,41,127
10945,5,22,14,166
10946,5,22,67,188
10947,5,22,17,43
10948,5,22,61,101
10949,5,22,102,97
10950,5,22,110,85
10951,5,22,108,80
10952,5,22,75,320
10953,5,22,73,162
10954,5,22,60,95
10955,5,22,68,71
10956,5,22,79,127
10957,5,22,121,132
10958,5,22,23,100
10959,5,22,42,120
10960,5,22,115,157
10961,5,22,52,183
10962,5,22,122,87
10963,5,22,1,29
10964,5,22,72,91
10965,5,22,109,133
10966,5,22,24,79
10967,5,22,81,104
10968,5,22,90,103
10969,5,22,112,38
10970,5,22,43,240
10971,5,22,84,49
10972,5,22,47,189
10973,5,22,77,136
10974,5,22,101,80
10975,5,22,83,105
10976,5,22,113,161
10977,5,22,120,153
10978,5,22,70,135
10979,5,22,69,96
10980,5,22,66,74
10981,5,22,114,134
10982,5,22,76,43
10983,5,22,63,90
10984,5,22,45,110
10985,5,22,106,115
10986,5,22,10,62
10987,5,22,78,61
10988,5,22,6,67
10989,5,22,5,46
10990,5,22,94,60
10991,5,22,40,243
10992,5,22,34,67
10993,5,22,32,118
10994,5,22,50,76
10995,5,22,25,118
10996,5,22,100,56
10997,5,22,18,117
10998,5,22,20,35
10999,5,22,111,40
11000,5,22,107,74
11001,5,22,30,81
11002,5,22,49,100
11003,5,22,88,70
11004,5,22,26,45
11005,5,22,123,37
11006,5,22,9,91
11007,5,22,104,96
11008,5,22,33,82
11009,5,22,62,88
11010,5,22,22,4
11011,5,23,44,198
11012,5,23,103,108
11013,5,23,28,76
11014,5,23,105,96
11015,5,23,13,81
11016,5,23,71,98
11017,5,23,7,76
11018,5,23,46,175
11019,5,23,48,153
11020,5,23,19,49
11021,5,23,41,105
11022,5,23,14,146
11023,5,23,67,189
11024,5,23,17,33
11025,5,23,61,80
11026,5,23,102,112
11027,5,23,110,87
11028,5,23,108,84
11029,5,23,75,302
11030,5,23,73,165
11031,5,23,60,99
11032,5,23,68,67
11033,5,23,79,107
11034,5,23,121,99
11035,5,23,23,98
11036,5,23,42,119
11037,5,23,115,156
11038,5,23,52,174
11039,5,23,122,85
11040,5,23,1,56
11041,5,23,72,95
11042,5,23,109,100
11043,5,23,24,58
11044,5,23,81,105
11045,5,23,90,105
11046,5,23,112,44
11047,5,23,43,211
11048,5,23,84,36
11049,5,23,47,181
11050,5,23,77,104
11051,5,23,101,86
11052,5,23,83,107
11053,5,23,113,148
11054,5,23,120,112
11055,5,23,70,112
11056,5,23,69,63
11057,5,23,66,76
11058,5,23,114,162
11059,5,23,76,35
11060,5,23,63,82
11061,5,23,45,91
11062,5,23,106,115
11063,5,23,10,62
11064,5,23,78,52
11065,5,23,6,126
11066,5,23,5,62
11067,5,23,94,73
11068,5,23,40,197
11069,5,23,34,82
11070,5,23,32,109
11071,5,23,50,63
11072,5,23,25,99
11073,5,23,100,44
11074,5,23,18,145
11075,5,23,20,40
11076,5,23,111,53
11077,5,23,107,77
11078,5,23,30,64
11079,5,23,49,102
11080,5,23,88,59
11081,5,23,26,42
11082,5,23,123,51
11083,5,23,9,135
11084,5,23,104,107
11085,5,23,33,83
11086,5,23,62,104
11087,5,23,22,4
11088,6,0,44,167
11089,6,0,103,129
11090,6,0,28,82
11091,6,0,105,102
11092,6,0,13,112
11093,6,0,71,131
11094,6,0,7,79
11095,6,0,46,185
11096,6,0,48,151
11097,6,0,19,75
11098,6,0,41,121
11099,6,0,14,125
11100,6,0,67,225
11101,6,0,17,58
11102,6,0,61,106
11103,6,0,102,115
11104,6,0,110,113
11105,6,0,108,95
11106,6,0,75,351
11107,6,0,73,200
11108,6,0,60,130
11109,6,0,68,88
11110,6,0,79,106
11111,6,0,121,136
11112,6,0,23,96
11113,6,0,42,120
11114,6,0,115,170
11115,6,0,52,160
11116,6,0,122,72
11117,6,0,1,78
11118,6,0,72,85
11119,6,0,109,115
11120,6,0,24,60
11121,6,0,81,107
11122,6,0,90,133
11123,6,0,112,66
11124,6,0,43,170
11125,6,0,84,57
11126,6,0,47,179
11127,6,0,77,132
11128,6,0,101,61
11129,6,0,83,131
11130,6,0,113,127
11131,6,0,120,130
11132,6,0,70,111
11133,6,0,69,90
11134,6,0,66,92
11135,6,0,114,186
11136,6,0,76,42
11137,6,0,63,59
11138,6,0,45,75
11139,6,0,106,129
11140,6,0,10,83
11141,6,0,78,60
11142,6,0,6,138
11143,6,0,5,56
11144,6,0,94,90
11145,6,0,40,205
11146,6,0,34,138
11147,6,0,32,135
11148,6,0,50,47
11149,6,0,25,97
11150,6,0,100,62
11151,6,0,18,123
11152,6,0,20,47
11153,6,0,111,48
11154,6,0,107,83
11155,6,0,30,60
11156,6,0,49,98
11157,6,0,88,66
11158,6,0,26,48
11159,6,0,123,40
11160,6,0,9,145
11161,6,0,104,129
11162,6,0,33,70
11163,6,0,62,117
11164,6,0,22,0
11165,6,1,44,146
11166,6,1,103,98
11167,6,1,28,50
11168,6,1,105,83
11169,6,1,13,106
11170,6,1,71,106
11171,6,1,7,105
11172,6,1,46,175
11173,6,1,48,125
11174,6,1,19,85
11175,6,1,41,111
11176,6,1,14,129
11177,6,1,67,175
11178,6,1,17,53
11179,6,1,61,63
11180,6,1,102,100
11181,6,1,110,109
11182,6,1,108,88
11183,6,1,75,306
11184,6,1,73,147
11185,6,1,60,82
11186,6,1,68,67
11187,6,1,79,120
11188,6,1,121,130
11189,6,1,23,98
11190,6,1,42,118
11191,6,1,115,148
11192,6,1,52,155
11193,6,1,122,66
11194,6,1,1,58
11195,6,1,72,73
11196,6,1,109,91
11197,6,1,24,62
11198,6,1,81,87
11199,6,1,90,116
11200,6,1,112,21
11201,6,1,43,184
11202,6,1,84,26
11203,6,1,47,176
11204,6,1,77,90
11205,6,1,101,83
11206,6,1,83,108
11207,6,1,113,137
11208,6,1,120,106
11209,6,1,70,94
11210,6,1,69,62
11211,6,1,66,65
11212,6,1,114,162
11213,6,1,76,35
11214,6,1,63,71
11215,6,1,45,90
11216,6,1,106,115
11217,6,1,10,117
11218,6,1,78,37
11219,6,1,6,159
11220,6,1,5,62
11221,6,1,94,86
11222,6,1,40,228
11223,6,1,34,123
11224,6,1,32,112
11225,6,1,50,54
11226,6,1,25,83
11227,6,1,100,38
11228,6,1,18,139
11229,6,1,20,48
11230,6,1,111,30
11231,6,1,107,59
11232,6,1,30,76
11233,6,1,49,83
11234,6,1,88,43
11235,6,1,26,48
11236,6,1,123,40
11237,6,1,9,157
11238,6,1,104,94
11239,6,1,33,76
11240,6,1,62,63
11241,6,1,22,6
11242,6,2,44,126
11243,6,2,103,88
11244,6,2,28,49
11245,6,2,105,58
11246,6,2,13,98
11247,6,2,71,89
11248,6,2,7,123
11249,6,2,46,126
11250,6,2,48,140
11251,6,2,19,98
11252,6,2,41,99
11253,6,2,14,110
11254,6,2,67,147
11255,6,2,17,69
11256,6,2,61,69
11257,6,2,102,112
11258,6,2,110,99
11259,6,2,108,99
11260,6,2,75,250
11261,6,2,73,125
11262,6,2,60,57
11263,6,2,68,56
11264,6,2,79,86
11265,6,2,121,93
11266,6,2,23,73
11267,6,2,42,84
11268,6,2,115,166
11269,6,2,52,131
11270,6,2,122,58
11271,6,2,1,47
11272,6,2,72,85
11273,6,2,109,83
11274,6,2,24,45
11275,6,2,81,81
11276,6,2,90,93
11277,6,2,112,24
11278,6,2,43,197
11279,6,2,84,33
11280,6,2,47,122
11281,6,2,77,90
